"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2007-03-04","15.88","0.00","0.0",,"41","30"
"USW00014739","BOSTON, MA US","2007-03-05","18.12","0.00","0.0",,"39","22"
"USW00014739","BOSTON, MA US","2007-03-06","24.61","0.00","0.0",,"23","6"
"USW00014739","BOSTON, MA US","2007-03-07","11.41","0.00","0.0",,"24","6"
"USW00014739","BOSTON, MA US","2007-03-08","16.78","0.00","0.0",,"26","7"
"USW00014739","BOSTON, MA US","2007-03-09","9.40","0.00","0.0",,"31","5"
"USW00014739","BOSTON, MA US","2007-03-10","12.53","0.00","0.0",,"52","23"
"USW00014739","BOSTON, MA US","2007-03-11","11.86","0.27","0.0",,"53","39"
"USW00014739","BOSTON, MA US","2007-03-12","9.62","0.00","0.0",,"55","35"
"USW00014739","BOSTON, MA US","2007-03-13","11.41","0.00","0.0",,"61","38"
"USW00014739","BOSTON, MA US","2007-03-14","14.32","0.00","0.0",,"68","45"
"USW00014739","BOSTON, MA US","2007-03-15","11.41","0.12","0.0",,"57","38"
"USW00014739","BOSTON, MA US","2007-03-16","24.16","0.42","7.9",,"38","26"
"USW00014739","BOSTON, MA US","2007-03-17","16.11","1.46","0.2",,"36","28"
"USW00014739","BOSTON, MA US","2007-03-18","16.55","0.00","0.0",,"34","24"
"USW00014739","BOSTON, MA US","2007-03-19","14.99","0.05","1.0",,"40","27"
"USW00014739","BOSTON, MA US","2007-03-20","18.12","0.02","0.0",,"44","24"
"USW00014739","BOSTON, MA US","2007-03-21","10.74","0.00","0.0",,"35","20"
"USW00014739","BOSTON, MA US","2007-03-22","20.36","0.00","0.0",,"57","34"
"USW00014739","BOSTON, MA US","2007-03-23","12.30","0.00","0.0",,"59","40"
"USW00014739","BOSTON, MA US","2007-03-24","9.17","0.34","1.1",,"46","32"
"USW00014739","BOSTON, MA US","2007-03-25","6.93","0.00","0.0",,"46","34"
"USW00014739","BOSTON, MA US","2007-03-26","11.18","0.11","0.0",,"47","36"
"USW00014739","BOSTON, MA US","2007-03-27","5.59","0.04","0.0",,"58","42"
"USW00014739","BOSTON, MA US","2007-03-28","17.45","0.00","0.0",,"56","39"
"USW00014739","BOSTON, MA US","2007-03-29","17.45","0.00","0.0",,"52","33"
"USW00014739","BOSTON, MA US","2007-03-30","12.75","0.00","0.0",,"61","38"
"USW00014739","BOSTON, MA US","2007-03-31","10.07","0.00","0.0",,"46","36"
"USW00014739","BOSTON, MA US","2007-04-01","7.38","0.17","0.0",,"52","33"
"USW00014739","BOSTON, MA US","2007-04-02","13.42","0.15","0.0",,"41","38"
"USW00014739","BOSTON, MA US","2007-04-03","11.86","0.01","0.0",,"44","36"
"USW00014739","BOSTON, MA US","2007-04-04","17.90","0.94","0.3",,"39","35"
"USW00014739","BOSTON, MA US","2007-04-05","16.11","0.27","0.2",,"45","30"
"USW00014739","BOSTON, MA US","2007-04-06","14.76","0.00","0.0",,"39","28"
"USW00014739","BOSTON, MA US","2007-04-07","8.72","0.00","0.0",,"42","30"
"USW00014739","BOSTON, MA US","2007-04-08","17.00","0.00","0.0",,"42","29"
"USW00014739","BOSTON, MA US","2007-04-09","16.11","0.00","0.0",,"50","34"
"USW00014739","BOSTON, MA US","2007-04-10","11.18","0.00","0.0",,"44","35"
"USW00014739","BOSTON, MA US","2007-04-11","9.84","0.00","0.0",,"50","34"
"USW00014739","BOSTON, MA US","2007-04-12","15.21","0.87","0.0",,"41","35"
"USW00014739","BOSTON, MA US","2007-04-13","14.32","0.00","0.0",,"49","35"
"USW00014739","BOSTON, MA US","2007-04-14","12.30","0.00","0.0",,"52","39"
"USW00014739","BOSTON, MA US","2007-04-15","19.24","1.42","0.0",,"44","38"
"USW00014739","BOSTON, MA US","2007-04-16","23.49","0.93","0.0",,"48","42"
"USW00014739","BOSTON, MA US","2007-04-17","25.50","0.16","0.0",,"42","37"
"USW00014739","BOSTON, MA US","2007-04-18","17.90","0.05","0.0",,"43","39"
"USW00014739","BOSTON, MA US","2007-04-19","12.30","0.00","0.0",,"51","39"
"USW00014739","BOSTON, MA US","2007-04-20","8.05","0.00","0.0",,"51","36"
"USW00014739","BOSTON, MA US","2007-04-21","6.49","0.00","0.0",,"75","44"
"USW00014739","BOSTON, MA US","2007-04-22","9.62","0.00","0.0",,"67","49"
"USW00014739","BOSTON, MA US","2007-04-23","14.09","0.00","0.0",,"86","52"
"USW00014739","BOSTON, MA US","2007-04-24","12.53","0.00","0.0",,"73","52"
"USW00014739","BOSTON, MA US","2007-04-25","5.59","0.17","0.0",,"59","45"
"USW00014739","BOSTON, MA US","2007-04-26","9.17","0.00","0.0",,"58","42"
"USW00014739","BOSTON, MA US","2007-04-27","8.05","1.06","0.0",,"50","44"
"USW00014739","BOSTON, MA US","2007-04-28","7.16","0.37","0.0",,"52","44"
"USW00014739","BOSTON, MA US","2007-04-29","6.71","0.06","0.0",,"49","44"
"USW00014739","BOSTON, MA US","2007-04-30","12.75","0.08","0.0",,"71","43"
"USW00014739","BOSTON, MA US","2007-05-01","9.84","0.00","0.0",,"68","48"
"USW00014739","BOSTON, MA US","2007-05-02","8.72","0.08","0.0",,"66","48"
"USW00014739","BOSTON, MA US","2007-05-03","13.20","0.00","0.0",,"68","47"
"USW00014739","BOSTON, MA US","2007-05-04","13.65","0.00","0.0",,"68","50"
"USW00014739","BOSTON, MA US","2007-05-05","10.29","0.00","0.0",,"67","48"
"USW00014739","BOSTON, MA US","2007-05-06","13.42","0.00","0.0",,"51","44"
"USW00014739","BOSTON, MA US","2007-05-07","8.28","0.00","0.0",,"65","42"
"USW00014739","BOSTON, MA US","2007-05-08","14.54","0.00","0.0",,"80","47"
"USW00014739","BOSTON, MA US","2007-05-09","11.18","0.00","0.0",,"86","57"
"USW00014739","BOSTON, MA US","2007-05-10","10.96","0.00","0.0",,"84","62"
"USW00014739","BOSTON, MA US","2007-05-11","8.50","0.07","0.0",,"76","62"
"USW00014739","BOSTON, MA US","2007-05-12","10.74","0.00","0.0",,"69","50"
"USW00014739","BOSTON, MA US","2007-05-13","10.07","0.00","0.0",,"66","51"
"USW00014739","BOSTON, MA US","2007-05-14","11.41","0.00","0.0",,"75","47"
"USW00014739","BOSTON, MA US","2007-05-15","13.65","0.09","0.0",,"82","54"
"USW00014739","BOSTON, MA US","2007-05-16","10.74","0.79","0.0",,"64","46"
"USW00014739","BOSTON, MA US","2007-05-17","10.96","0.00","0.0",,"50","46"
"USW00014739","BOSTON, MA US","2007-05-18","15.88","1.72","0.0",,"46","42"
"USW00014739","BOSTON, MA US","2007-05-19","4.47","0.43","0.0",,"53","43"
"USW00014739","BOSTON, MA US","2007-05-20","7.61","0.52","0.0",,"64","50"
"USW00014739","BOSTON, MA US","2007-05-21","11.18","0.00","0.0",,"66","50"
"USW00014739","BOSTON, MA US","2007-05-22","7.61","0.00","0.0",,"67","48"
"USW00014739","BOSTON, MA US","2007-05-23","9.62","0.00","0.0",,"73","50"
"USW00014739","BOSTON, MA US","2007-05-24","7.38","0.00","0.0",,"80","53"
"USW00014739","BOSTON, MA US","2007-05-25","9.62","0.00","0.0",,"92","70"
"USW00014739","BOSTON, MA US","2007-05-26","10.07","0.00","0.0",,"86","65"
"USW00014739","BOSTON, MA US","2007-05-27","7.61","0.00","0.0",,"71","57"
"USW00014739","BOSTON, MA US","2007-05-28","10.51","0.00","0.0",,"84","59"
"USW00014739","BOSTON, MA US","2007-05-29","10.96","0.00","0.0",,"79","59"
"USW00014739","BOSTON, MA US","2007-05-30","8.28","0.00","0.0",,"82","60"
"USW00014739","BOSTON, MA US","2007-05-31","7.16","0.00","0.0",,"65","57"
"USW00014739","BOSTON, MA US","2007-06-01","7.16","0.15","0.0",,"81","58"
"USW00014739","BOSTON, MA US","2007-06-02","6.71","0.00","0.0",,"86","64"
"USW00014739","BOSTON, MA US","2007-06-03","8.28","0.11","0.0",,"73","53"
"USW00014739","BOSTON, MA US","2007-06-04","13.42","1.46","0.0",,"60","52"
"USW00014739","BOSTON, MA US","2007-06-05","11.86","0.00","0.0",,"81","59"
"USW00014739","BOSTON, MA US","2007-06-06","12.08","0.00","0.0",,"72","54"
"USW00014739","BOSTON, MA US","2007-06-07","8.50","0.00","0.0",,"71","51"
"USW00014739","BOSTON, MA US","2007-06-08","6.71","0.00","0.0",,"69","59"
"USW00014739","BOSTON, MA US","2007-06-09","6.71","0.00","0.0",,"65","57"
"USW00014739","BOSTON, MA US","2007-06-10","6.71","0.00","0.0",,"71","53"
"USW00014739","BOSTON, MA US","2007-06-11","6.71","0.01","0.0",,"79","65"
"USW00014739","BOSTON, MA US","2007-06-12","11.41","0.07","0.0",,"74","59"
"USW00014739","BOSTON, MA US","2007-06-13","16.55","0.00","0.0",,"60","54"
"USW00014739","BOSTON, MA US","2007-06-14","12.53","0.00","0.0",,"60","52"
"USW00014739","BOSTON, MA US","2007-06-15","6.49","0.00","0.0",,"66","50"
"USW00014739","BOSTON, MA US","2007-06-16","8.72","0.00","0.0",,"76","58"
"USW00014739","BOSTON, MA US","2007-06-17","9.17","0.02","0.0",,"88","63"
"USW00014739","BOSTON, MA US","2007-06-18","8.72","0.00","0.0",,"81","64"
"USW00014739","BOSTON, MA US","2007-06-19","8.95","0.00","0.0",,"82","66"
"USW00014739","BOSTON, MA US","2007-06-20","9.40","0.16","0.0",,"79","66"
"USW00014739","BOSTON, MA US","2007-06-21","10.51","0.09","0.0",,"81","62"
"USW00014739","BOSTON, MA US","2007-06-22","14.76","0.03","0.0",,"74","59"
"USW00014739","BOSTON, MA US","2007-06-23","12.97","0.00","0.0",,"72","56"
"USW00014739","BOSTON, MA US","2007-06-24","9.40","0.00","0.0",,"79","57"
"USW00014739","BOSTON, MA US","2007-06-25","10.51","0.00","0.0",,"89","65"
"USW00014739","BOSTON, MA US","2007-06-26","11.41","0.00","0.0",,"95","67"
"USW00014739","BOSTON, MA US","2007-06-27","12.75","0.00","0.0",,"96","76"
"USW00014739","BOSTON, MA US","2007-06-28","13.42","0.02","0.0",,"92","76"
"USW00014739","BOSTON, MA US","2007-06-29","10.96","0.00","0.0",,"77","63"
"USW00014739","BOSTON, MA US","2007-06-30","8.50","0.00","0.0",,"82","62"
"USW00014739","BOSTON, MA US","2007-07-01","10.51","0.21","0.0",,"74","59"
"USW00014739","BOSTON, MA US","2007-07-02","11.63","0.00","0.0",,"76","56"
"USW00014739","BOSTON, MA US","2007-07-03","10.29","0.00","0.0",,"72","58"
"USW00014739","BOSTON, MA US","2007-07-04","12.30","0.05","0.0",,"82","61"
"USW00014739","BOSTON, MA US","2007-07-05","12.30","0.31","0.0",,"83","64"
"USW00014739","BOSTON, MA US","2007-07-06","9.17","0.00","0.0",,"85","66"
"USW00014739","BOSTON, MA US","2007-07-07","10.96","0.00","0.0",,"84","65"
"USW00014739","BOSTON, MA US","2007-07-08","9.17","0.02","0.0",,"91","63"
"USW00014739","BOSTON, MA US","2007-07-09","6.71","0.23","0.0",,"71","62"
"USW00014739","BOSTON, MA US","2007-07-10","6.71","0.00","0.0",,"69","61"
"USW00014739","BOSTON, MA US","2007-07-11","10.74","0.00","0.0",,"87","65"
"USW00014739","BOSTON, MA US","2007-07-12","10.51","0.05","0.0",,"84","69"
"USW00014739","BOSTON, MA US","2007-07-13","10.51","0.00","0.0",,"87","65"
"USW00014739","BOSTON, MA US","2007-07-14","9.62","0.00","0.0",,"79","68"
"USW00014739","BOSTON, MA US","2007-07-15","14.09","0.00","0.0",,"90","68"
"USW00014739","BOSTON, MA US","2007-07-16","6.71","0.00","0.0",,"81","65"
"USW00014739","BOSTON, MA US","2007-07-17","5.59","0.00","0.0",,"82","65"
"USW00014739","BOSTON, MA US","2007-07-18","4.92","0.17","0.0",,"71","64"
"USW00014739","BOSTON, MA US","2007-07-19","7.16","0.11","0.0",,"74","61"
"USW00014739","BOSTON, MA US","2007-07-20","12.53","0.01","0.0",,"85","67"
"USW00014739","BOSTON, MA US","2007-07-21","8.28","0.00","0.0",,"75","63"
"USW00014739","BOSTON, MA US","2007-07-22","8.95","0.00","0.0",,"78","64"
"USW00014739","BOSTON, MA US","2007-07-23","11.63","0.06","0.0",,"67","63"
"USW00014739","BOSTON, MA US","2007-07-24","8.28","0.00","0.0",,"84","63"
"USW00014739","BOSTON, MA US","2007-07-25","8.50","0.00","0.0",,"90","66"
"USW00014739","BOSTON, MA US","2007-07-26","8.50","0.00","0.0",,"92","68"
"USW00014739","BOSTON, MA US","2007-07-27","10.29","0.00","0.0",,"92","73"
"USW00014739","BOSTON, MA US","2007-07-28","7.16","2.32","0.0",,"87","71"
"USW00014739","BOSTON, MA US","2007-07-29","5.82","0.00","0.0",,"83","70"
"USW00014739","BOSTON, MA US","2007-07-30","4.25","1.72","0.0",,"76","67"
"USW00014739","BOSTON, MA US","2007-07-31","5.37","0.00","0.0",,"81","68"
"USW00014739","BOSTON, MA US","2007-08-01","7.83","0.00","0.0",,"82","71"
"USW00014739","BOSTON, MA US","2007-08-02","7.61","0.00","0.0",,"94","70"
"USW00014739","BOSTON, MA US","2007-08-03","12.08","0.00","0.0",,"95","75"
"USW00014739","BOSTON, MA US","2007-08-04","10.74","0.00","0.0",,"92","74"
"USW00014739","BOSTON, MA US","2007-08-05","10.51","0.00","0.0",,"76","67"
"USW00014739","BOSTON, MA US","2007-08-06","9.17","0.24","0.0",,"78","63"
"USW00014739","BOSTON, MA US","2007-08-07","5.82","0.00","0.0",,"74","65"
"USW00014739","BOSTON, MA US","2007-08-08","11.86","0.28","0.0",,"91","68"
"USW00014739","BOSTON, MA US","2007-08-09","9.17","0.00","0.0",,"76","65"
"USW00014739","BOSTON, MA US","2007-08-10","4.70","0.09","0.0",,"66","59"
"USW00014739","BOSTON, MA US","2007-08-11","6.49","0.00","0.0",,"81","56"
"USW00014739","BOSTON, MA US","2007-08-12","7.61","0.00","0.0",,"85","68"
"USW00014739","BOSTON, MA US","2007-08-13","7.61","0.00","0.0",,"85","67"
"USW00014739","BOSTON, MA US","2007-08-14","8.72","0.00","0.0",,"75","63"
"USW00014739","BOSTON, MA US","2007-08-15","12.08","0.00","0.0",,"86","62"
"USW00014739","BOSTON, MA US","2007-08-16","10.51","0.00","0.0",,"89","69"
"USW00014739","BOSTON, MA US","2007-08-17","10.74","0.00","0.0",,"80","67"
"USW00014739","BOSTON, MA US","2007-08-18","15.21","0.04","0.0",,"74","58"
"USW00014739","BOSTON, MA US","2007-08-19","6.26","0.00","0.0",,"74","57"
"USW00014739","BOSTON, MA US","2007-08-20","6.71","0.00","0.0",,"68","56"
"USW00014739","BOSTON, MA US","2007-08-21","6.04","0.00","0.0",,"67","55"
"USW00014739","BOSTON, MA US","2007-08-22","8.05","0.00","0.0",,"69","55"
"USW00014739","BOSTON, MA US","2007-08-23","6.71","0.00","0.0",,"70","63"
"USW00014739","BOSTON, MA US","2007-08-24","12.53","0.00","0.0",,"91","69"
"USW00014739","BOSTON, MA US","2007-08-25","11.18","0.00","0.0",,"96","72"
"USW00014739","BOSTON, MA US","2007-08-26","8.50","0.00","0.0",,"86","72"
"USW00014739","BOSTON, MA US","2007-08-27","6.93","0.00","0.0",,"76","64"
"USW00014739","BOSTON, MA US","2007-08-28","7.16","0.00","0.0",,"78","62"
"USW00014739","BOSTON, MA US","2007-08-29","8.72","0.00","0.0",,"82","64"
"USW00014739","BOSTON, MA US","2007-08-30","8.50","0.00","0.0",,"89","67"
"USW00014739","BOSTON, MA US","2007-08-31","8.50","0.01","0.0",,"75","64"
"USW00014739","BOSTON, MA US","2007-09-01","10.29","0.00","0.0",,"79","62"
"USW00014739","BOSTON, MA US","2007-09-02","9.40","0.00","0.0",,"73","56"
"USW00014739","BOSTON, MA US","2007-09-03","12.75","0.00","0.0",,"87","60"
"USW00014739","BOSTON, MA US","2007-09-04","10.29","0.00","0.0",,"78","64"
"USW00014739","BOSTON, MA US","2007-09-05","10.07","0.00","0.0",,"73","59"
"USW00014739","BOSTON, MA US","2007-09-06","11.41","0.00","0.0",,"78","58"
"USW00014739","BOSTON, MA US","2007-09-07","12.53","0.00","0.0",,"94","65"
"USW00014739","BOSTON, MA US","2007-09-08","13.65","0.00","0.0",,"95","71"
"USW00014739","BOSTON, MA US","2007-09-09","8.95","0.03","0.0",,"77","60"
"USW00014739","BOSTON, MA US","2007-09-10","6.71","0.01","0.0",,"66","60"
"USW00014739","BOSTON, MA US","2007-09-11","7.16","1.28","0.0",,"68","60"
"USW00014739","BOSTON, MA US","2007-09-12","13.87","0.00","0.0",,"76","60"
"USW00014739","BOSTON, MA US","2007-09-13","8.28","0.00","0.0",,"73","57"
"USW00014739","BOSTON, MA US","2007-09-14","8.05","0.00","0.0",,"76","57"
"USW00014739","BOSTON, MA US","2007-09-15","8.50","0.34","0.0",,"65","54"
"USW00014739","BOSTON, MA US","2007-09-16","8.05","0.00","0.0",,"61","50"
"USW00014739","BOSTON, MA US","2007-09-17","6.93","0.00","0.0",,"63","49"
"USW00014739","BOSTON, MA US","2007-09-18","8.50","0.00","0.0",,"63","47"
"USW00014739","BOSTON, MA US","2007-09-19","6.93","0.00","0.0",,"64","50"
"USW00014739","BOSTON, MA US","2007-09-20","6.04","0.00","0.0",,"78","56"
"USW00014739","BOSTON, MA US","2007-09-21","5.59","0.00","0.0",,"71","59"
"USW00014739","BOSTON, MA US","2007-09-22","9.40","0.00","0.0",,"80","62"
"USW00014739","BOSTON, MA US","2007-09-23","11.86","0.00","0.0",,"80","64"
"USW00014739","BOSTON, MA US","2007-09-24","10.29","0.00","0.0",,"82","59"
"USW00014739","BOSTON, MA US","2007-09-25","11.63","0.00","0.0",,"88","62"
"USW00014739","BOSTON, MA US","2007-09-26","12.08","0.00","0.0",,"93","71"
"USW00014739","BOSTON, MA US","2007-09-27","10.29","0.15","0.0",,"85","68"
"USW00014739","BOSTON, MA US","2007-09-28","10.29","0.00","0.0",,"80","62"
"USW00014739","BOSTON, MA US","2007-09-29","12.30","0.00","0.0",,"74","59"
"USW00014739","BOSTON, MA US","2007-09-30","9.40","0.00","0.0",,"63","54"
"USW00014739","BOSTON, MA US","2007-10-01","7.61","0.00","0.0",,"65","52"
"USW00014739","BOSTON, MA US","2007-10-02","4.92","0.00","0.0",,"65","50"
"USW00014739","BOSTON, MA US","2007-10-03","5.82","0.00","0.0",,"70","60"
"USW00014739","BOSTON, MA US","2007-10-04","6.04","0.00","0.0",,"86","62"
"USW00014739","BOSTON, MA US","2007-10-05","5.82","0.00","0.0",,"82","60"
"USW00014739","BOSTON, MA US","2007-10-06","6.26","0.00","0.0",,"80","63"
"USW00014739","BOSTON, MA US","2007-10-07","8.28","0.00","0.0",,"69","54"
"USW00014739","BOSTON, MA US","2007-10-08","5.14","0.64","0.0",,"59","54"
"USW00014739","BOSTON, MA US","2007-10-09","10.96","0.01","0.0",,"61","54"
"USW00014739","BOSTON, MA US","2007-10-10","7.61","0.04","0.0",,"60","54"
"USW00014739","BOSTON, MA US","2007-10-11","12.30","0.29","0.0",,"60","58"
"USW00014739","BOSTON, MA US","2007-10-12","13.42","0.04","0.0",,"65","47"
"USW00014739","BOSTON, MA US","2007-10-13","9.84","0.00","0.0",,"60","44"
"USW00014739","BOSTON, MA US","2007-10-14","10.96","0.00","0.0",,"62","47"
"USW00014739","BOSTON, MA US","2007-10-15","8.72","0.00","0.0",,"63","44"
"USW00014739","BOSTON, MA US","2007-10-16","7.38","0.00","0.0",,"63","47"
"USW00014739","BOSTON, MA US","2007-10-17","4.70","0.00","0.0",,"63","44"
"USW00014739","BOSTON, MA US","2007-10-18","5.37","0.00","0.0",,"69","55"
"USW00014739","BOSTON, MA US","2007-10-19","10.51","0.42","0.0",,"73","58"
"USW00014739","BOSTON, MA US","2007-10-20","11.63","0.12","0.0",,"72","58"
"USW00014739","BOSTON, MA US","2007-10-21","10.74","0.00","0.0",,"75","55"
"USW00014739","BOSTON, MA US","2007-10-22","10.07","0.00","0.0",,"81","58"
"USW00014739","BOSTON, MA US","2007-10-23","17.45","0.01","0.0",,"78","58"
"USW00014739","BOSTON, MA US","2007-10-24","7.38","0.04","0.0",,"66","53"
"USW00014739","BOSTON, MA US","2007-10-25","8.28","0.01","0.0",,"58","46"
"USW00014739","BOSTON, MA US","2007-10-26","9.84","0.02","0.0",,"59","44"
"USW00014739","BOSTON, MA US","2007-10-27","9.17","0.44","0.0",,"70","55"
"USW00014739","BOSTON, MA US","2007-10-28","14.76","0.00","0.0",,"61","42"
"USW00014739","BOSTON, MA US","2007-10-29","9.40","0.00","0.0",,"51","37"
"USW00014739","BOSTON, MA US","2007-10-30","7.61","0.00","0.0",,"63","41"
"USW00014739","BOSTON, MA US","2007-10-31","11.41","0.00","0.0",,"64","44"
"USW00014739","BOSTON, MA US","2007-11-01","14.09","0.00","0.0",,"69","48"
"USW00014739","BOSTON, MA US","2007-11-02","12.30","0.00","0.0",,"51","41"
"USW00014739","BOSTON, MA US","2007-11-03","21.25","0.85","0.0",,"50","44"
"USW00014739","BOSTON, MA US","2007-11-04","10.96","0.00","0.0",,"57","42"
"USW00014739","BOSTON, MA US","2007-11-05","8.28","0.00","0.0",,"53","39"
"USW00014739","BOSTON, MA US","2007-11-06","11.86","0.62","0.0",,"55","40"
"USW00014739","BOSTON, MA US","2007-11-07","12.75","0.00","0.0",,"51","37"
"USW00014739","BOSTON, MA US","2007-11-08","7.38","0.00","0.0",,"45","33"
"USW00014739","BOSTON, MA US","2007-11-09","7.38","0.02","0.0",,"46","32"
"USW00014739","BOSTON, MA US","2007-11-10","12.08","0.00","0.0",,"43","32"
"USW00014739","BOSTON, MA US","2007-11-11","10.07","0.00","0.0",,"46","28"
"USW00014739","BOSTON, MA US","2007-11-12","6.49","0.03","0.0",,"45","31"
"USW00014739","BOSTON, MA US","2007-11-13","7.38","0.19","0.0",,"58","41"
"USW00014739","BOSTON, MA US","2007-11-14","11.18","0.00","0.0",,"60","37"
"USW00014739","BOSTON, MA US","2007-11-15","13.87","0.32","0.0",,"66","44"
"USW00014739","BOSTON, MA US","2007-11-16","17.67","0.36","0.0",,"47","34"
"USW00014739","BOSTON, MA US","2007-11-17","13.42","0.00","0.0",,"43","33"
"USW00014739","BOSTON, MA US","2007-11-18","8.95","0.00","0.0",,"43","34"
"USW00014739","BOSTON, MA US","2007-11-19","11.86","0.00","0.0",,"40","34"
"USW00014739","BOSTON, MA US","2007-11-20","5.82","0.08","0.0",,"41","31"
"USW00014739","BOSTON, MA US","2007-11-21","3.58","0.00","0.0",,"46","34"
"USW00014739","BOSTON, MA US","2007-11-22","7.38","0.00","0.0",,"60","43"
"USW00014739","BOSTON, MA US","2007-11-23","15.21","0.00","0.0",,"43","28"
"USW00014739","BOSTON, MA US","2007-11-24","10.07","0.00","0.0",,"34","22"
"USW00014739","BOSTON, MA US","2007-11-25","9.62","0.00","0.0",,"50","31"
"USW00014739","BOSTON, MA US","2007-11-26","7.38","0.30","0.0",,"58","38"
"USW00014739","BOSTON, MA US","2007-11-27","17.00","0.03","0.0",,"64","41"
"USW00014739","BOSTON, MA US","2007-11-28","10.07","0.00","0.0",,"46","35"
"USW00014739","BOSTON, MA US","2007-11-29","12.30","0.00","0.0",,"51","38"
"USW00014739","BOSTON, MA US","2007-11-30","14.32","0.00","0.0",,"42","34"
"USW00014739","BOSTON, MA US","2007-12-01","18.57","0.00","0.0",,"38","18"
"USW00014739","BOSTON, MA US","2007-12-02","7.16","0.04","0.3",,"28","18"
"USW00014739","BOSTON, MA US","2007-12-03","15.21","0.53","1.0",,"41","28"
"USW00014739","BOSTON, MA US","2007-12-04","18.12","0.00","0.0",,"30","22"
"USW00014739","BOSTON, MA US","2007-12-05","10.29","0.00","0.0",,"32","24"
"USW00014739","BOSTON, MA US","2007-12-06","11.41","0.00","0.0",,"31","19"
"USW00014739","BOSTON, MA US","2007-12-07","7.61","0.03","0.2",,"37","23"
"USW00014739","BOSTON, MA US","2007-12-08","9.40","0.00","0.0",,"44","29"
"USW00014739","BOSTON, MA US","2007-12-09","4.92","0.04","0.0",,"36","28"
"USW00014739","BOSTON, MA US","2007-12-10","6.71","0.06","0.0",,"33","29"
"USW00014739","BOSTON, MA US","2007-12-11","7.16","0.06","0.0",,"37","27"
"USW00014739","BOSTON, MA US","2007-12-12","11.41","0.01","0.0",,"48","30"
"USW00014739","BOSTON, MA US","2007-12-13","8.28","0.86","10.1",,"33","22"
"USW00014739","BOSTON, MA US","2007-12-14","10.51","0.01","0.4",,"41","23"
"USW00014739","BOSTON, MA US","2007-12-15","10.74","0.00","0.0",,"34","17"
"USW00014739","BOSTON, MA US","2007-12-16","21.92","1.25","7.6",,"43","22"
"USW00014739","BOSTON, MA US","2007-12-17","19.46","0.00","0.0",,"36","19"
"USW00014739","BOSTON, MA US","2007-12-18","7.16","0.00","0.0",,"32","18"
"USW00014739","BOSTON, MA US","2007-12-19","3.58","0.06","0.0",,"38","22"
"USW00014739","BOSTON, MA US","2007-12-20","11.63","0.49","7.3",,"35","29"
"USW00014739","BOSTON, MA US","2007-12-21","13.42","0.00","0.0",,"29","24"
"USW00014739","BOSTON, MA US","2007-12-22","4.47","0.00","0.0",,"38","26"
"USW00014739","BOSTON, MA US","2007-12-23","8.50","0.49","0.0",,"51","33"
"USW00014739","BOSTON, MA US","2007-12-24","14.32","0.01","0.0",,"53","34"
"USW00014739","BOSTON, MA US","2007-12-25","11.41","0.00","0.0",,"43","32"
"USW00014739","BOSTON, MA US","2007-12-26","6.49","0.18","0.0",,"40","27"
"USW00014739","BOSTON, MA US","2007-12-27","10.07","0.42","0.0",,"39","34"
"USW00014739","BOSTON, MA US","2007-12-28","8.50","0.00","0.0",,"47","35"
"USW00014739","BOSTON, MA US","2007-12-29","8.50","0.15","0.0",,"46","37"
"USW00014739","BOSTON, MA US","2007-12-30","6.26","0.09","0.0",,"42","33"
"USW00014739","BOSTON, MA US","2007-12-31","13.42","0.47","0.0",,"41","30"
"USW00014739","BOSTON, MA US","2008-01-01","10.29","0.18","0.0",,"40","28"
"USW00014739","BOSTON, MA US","2008-01-02","15.21","0.00","0.0",,"33","10"
"USW00014739","BOSTON, MA US","2008-01-03","16.78","0.00","0.0",,"14","7"
"USW00014739","BOSTON, MA US","2008-01-04","11.86","0.00","0.0",,"32","8"
"USW00014739","BOSTON, MA US","2008-01-05","8.72","0.00","0.0",,"42","27"
"USW00014739","BOSTON, MA US","2008-01-06","6.93","0.00","0.0",,"47","36"
"USW00014739","BOSTON, MA US","2008-01-07","6.93","0.00","0.0",,"55","35"
"USW00014739","BOSTON, MA US","2008-01-08","12.08","0.00","0.0",,"67","45"
"USW00014739","BOSTON, MA US","2008-01-09","17.67","0.00","0.0",,"62","46"
"USW00014739","BOSTON, MA US","2008-01-10","10.51","0.00","0.0",,"49","38"
"USW00014739","BOSTON, MA US","2008-01-11","7.16","1.41","0.0",,"57","38"
"USW00014739","BOSTON, MA US","2008-01-12","8.95","0.00","0.0",,"48","38"
"USW00014739","BOSTON, MA US","2008-01-13","10.51","0.00","0.0",,"44","30"
"USW00014739","BOSTON, MA US","2008-01-14","14.99","0.55","7.0",,"39","28"
"USW00014739","BOSTON, MA US","2008-01-15","7.83","0.00","0.0",,"35","24"
"USW00014739","BOSTON, MA US","2008-01-16","12.53","0.00","0.0",,"34","23"
"USW00014739","BOSTON, MA US","2008-01-17","5.59","0.00","0.0",,"35","21"
"USW00014739","BOSTON, MA US","2008-01-18","11.86","0.38","0.0",,"47","33"
"USW00014739","BOSTON, MA US","2008-01-19","9.62","0.00","0.0",,"35","30"
"USW00014739","BOSTON, MA US","2008-01-20","14.76","0.00","0.0",,"34","19"
"USW00014739","BOSTON, MA US","2008-01-21","13.87","0.00","0.0",,"25","15"
